"Study Area","Transect Name","Point Id","Event Date","Vegetation Type","USDA Code","Percent Cover","Height"
GLE-13-05,SANR,SANR-10,2015-07-13,grassesAndForbs,BRHOH,,
GLE-13-05,SANR,SANR-10,2015-07-13,grassesAndForbs,BRRU2,,
GLE-13-05,SANR,SANR-10,2015-07-13,grassesAndForbs,CESO3,,
GLE-13-05,SANR,SANR-10,2015-07-13,grassesAndForbs,NAVAR,,
GLE-13-05,SANR,SANR-10,2015-07-13,grassesAndForbs,POSE,,
GLE-13-05,SANR,SANR-10,2015-07-13,trees,QUDO,100,
GLE-13-05,SANR,SANR-10,2015-07-13,grassesAndForbs,VUMY,,
GLE-13-05,SANR,SANR-10,2015-07-13,grassesAndForbs,2FA,,
GLE-13-05,SANR,SANR-10,2018-05-29,grassesAndForbs,CESO3,,
GLE-13-05,SANR,SANR-10,2018-05-29,grassesAndForbs,DAUCU,,
GLE-13-05,SANR,SANR-10,2018-05-29,grassesAndForbs,DICHE2,,
GLE-13-05,SANR,SANR-10,2018-05-29,grassesAndForbs,ERBO,,
GLE-13-05,SANR,SANR-10,2018-05-29,grassesAndForbs,ERCI6,,
GLE-13-05,SANR,SANR-10,2018-05-29,grassesAndForbs,HECO7,,
GLE-13-05,SANR,SANR-10,2018-05-29,grassesAndForbs,HEFI,,
GLE-13-05,SANR,SANR-10,2018-05-29,grassesAndForbs,LOGA2,,
GLE-13-05,SANR,SANR-10,2018-05-29,grassesAndForbs,MADIA,,
GLE-13-05,SANR,SANR-10,2018-05-29,grassesAndForbs,MICA,,
GLE-13-05,SANR,SANR-10,2018-05-29,grassesAndForbs,NAVAR,,
GLE-13-05,SANR,SANR-10,2018-05-29,trees,QUDO,1,1500
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,ACMI2,,
GLE-13-05,SANR,SANR-11,2018-05-29,shrubs,ARCTO,4,200
GLE-13-05,SANR,SANR-11,2018-05-29,trees,ARCTO,1,500
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,BREL,,
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,ELEL5,,
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,ERIOP2,,
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,ERLA6,,
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,GALIU,,
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,GEMO,,
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,LOHI2,,
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,LOMAT,,
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,LOTUS,,
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,MADIA,,
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,MECA2,,
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,NAVAR,,
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,PETR7,,
GLE-13-05,SANR,SANR-11,2018-05-29,shrubs,QUDO,1,300
GLE-13-05,SANR,SANR-11,2018-05-29,trees,QUDO,35,800
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,TOAR,,
GLE-13-05,SANR,SANR-11,2018-05-29,grassesAndForbs,VICIA,,
GLE-13-05,SANR,SANR-19,2015-07-24,grassesAndForbs,AVENA,,
GLE-13-05,SANR,SANR-19,2015-07-24,grassesAndForbs,BRHOH,,
GLE-13-05,SANR,SANR-19,2015-07-24,shrubs,CECU,90,
GLE-13-05,SANR,SANR-19,2015-07-24,grassesAndForbs,CESO3,,
GLE-13-05,SANR,SANR-19,2015-07-24,grassesAndForbs,MICA,,
GLE-13-05,SANR,SANR-19,2015-07-24,grassesAndForbs,NAVAR,,
GLE-13-05,SANR,SANR-19,2015-07-24,shrubs,QUDO,10,
GLE-13-05,SANR,SANR-19,2015-07-24,trees,QUDO,100,
GLE-13-05,SANR,SANR-19,2015-07-24,grassesAndForbs,2FA,,
GLE-13-05,SANR,SANR-19,2015-07-24,grassesAndForbs,2GA,,
GLE-13-05,SANR,SANR-19,2018-05-29,grassesAndForbs,BRRU2,,
GLE-13-05,SANR,SANR-19,2018-05-29,shrubs,CEANO,2,2
GLE-13-05,SANR,SANR-19,2018-05-29,grassesAndForbs,CLARK,,
GLE-13-05,SANR,SANR-19,2018-05-29,grassesAndForbs,CRSE11,,
GLE-13-05,SANR,SANR-19,2018-05-29,grassesAndForbs,DAUCU,,
GLE-13-05,SANR,SANR-19,2018-05-29,grassesAndForbs,GITR,,
GLE-13-05,SANR,SANR-19,2018-05-29,grassesAndForbs,HECO7,,
GLE-13-05,SANR,SANR-19,2018-05-29,grassesAndForbs,HOMU,,
GLE-13-05,SANR,SANR-19,2018-05-29,grassesAndForbs,LEPTO,,
GLE-13-05,SANR,SANR-19,2018-05-29,grassesAndForbs,LOGA2,,
GLE-13-05,SANR,SANR-19,2018-05-29,grassesAndForbs,MADIA,,
GLE-13-05,SANR,SANR-19,2018-05-29,grassesAndForbs,PLAGI,,
GLE-13-05,SANR,SANR-19,2018-05-29,trees,QUDO,1,6
GLE-13-05,SANR,SANR-19,2018-05-29,grassesAndForbs,VUMI,,
GLE-13-05,SANR,SANR-19,2018-05-29,grassesAndForbs,2FA,,
GLE-13-05,SANR,SANR-06,2018-05-29,grassesAndForbs,AICA,,
GLE-13-05,SANR,SANR-06,2018-05-29,grassesAndForbs,AMSIN,,
GLE-13-05,SANR,SANR-06,2018-05-29,shrubs,ARCTO,,
GLE-13-05,SANR,SANR-06,2018-05-29,trees,ARCTO,1,200
GLE-13-05,SANR,SANR-06,2018-05-29,shrubs,CEANO,40,150
GLE-13-05,SANR,SANR-06,2018-05-29,grassesAndForbs,CESO3,,
GLE-13-05,SANR,SANR-06,2018-05-29,grassesAndForbs,CLARK,,
GLE-13-05,SANR,SANR-06,2018-05-29,grassesAndForbs,GAPA5,,
GLE-13-05,SANR,SANR-06,2018-05-29,grassesAndForbs,GEMO,,
GLE-13-05,SANR,SANR-06,2018-05-29,grassesAndForbs,LEPTO,,
GLE-13-05,SANR,SANR-06,2018-05-29,grassesAndForbs,LOPEM2,,
GLE-13-05,SANR,SANR-06,2018-05-29,grassesAndForbs,MECA2,,
GLE-13-05,SANR,SANR-06,2018-05-29,grassesAndForbs,NAVAR,,
GLE-13-05,SANR,SANR-06,2018-05-29,grassesAndForbs,PETR7,,
GLE-13-05,SANR,SANR-06,2018-05-29,trees,QUDO,25,800
GLE-13-05,SANR,SANR-06,2018-05-29,grassesAndForbs,TRMI4,,
GLE-13-04,SFWO,SFWO-19,2018-06-01,grassesAndForbs,AICA,,
GLE-13-04,SFWO,SFWO-19,2018-06-01,grassesAndForbs,AMSIN,,
GLE-13-04,SFWO,SFWO-19,2018-06-01,grassesAndForbs,BRNI,,
GLE-13-04,SFWO,SFWO-19,2018-06-01,grassesAndForbs,CRSE11,,
GLE-13-04,SFWO,SFWO-19,2018-06-01,grassesAndForbs,DICHE2,,
GLE-13-04,SFWO,SFWO-19,2018-06-01,grassesAndForbs,GITR,,
GLE-13-04,SFWO,SFWO-19,2018-06-01,grassesAndForbs,MADI,,
GLE-13-04,SFWO,SFWO-19,2018-06-01,grassesAndForbs,MADI6,,
GLE-13-04,SFWO,SFWO-19,2018-06-01,grassesAndForbs,PLER,,
GLE-13-04,SFWO,SFWO-19,2018-06-01,shrubs,QUDO,1,200
GLE-13-04,SFWO,SFWO-19,2018-06-01,trees,QUDO,4,1000
GLE-13-04,SFWO,SFWO-19,2018-06-01,grassesAndForbs,TRHI4,,
GLE-13-04,SFWO,SFWO-19,2018-06-01,grassesAndForbs,TRIFO,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,ACMO2,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,AICA,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,AMSIN,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,BRDI3,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,CAAT25,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,CABU2,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,CAEX14,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,CALU9,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,CEGL2,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,CLPU2,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,CROC,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,DAPU3,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,DICA14,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,GALIU,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,GITR2,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,LARA,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,LOGFI2,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,MEPO3,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,MICA,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,MIGR,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,PHAQ,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,PSILO,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,shrubs,QUDO,1,490
GLE-13-04,SFWO,SFWO-19,2022-04-14,trees,QUDO,2,8
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,SIMA3,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,SISYM,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,SOAS,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,TACA8,,
GLE-13-04,SFWO,SFWO-19,2022-04-14,grassesAndForbs,TRHI4,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,ACMO2,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,AMSIN,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,BRDI3,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,DICHE2,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,ERBO,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,GITR,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,HOMU,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,LEPTO,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,MEPO3,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,MICA,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,NAVAR,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,PLAGI,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,trees,QUDO,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,SANIC,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,SIGA,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,SONCH,,
GLE-13-04,SFWO,SFWO-02,2018-06-11,grassesAndForbs,TONO,,
GLE-13-04,SFWO,SFWO-04,2018-05-30,grassesAndForbs,BRDI3,,
GLE-13-04,SFWO,SFWO-04,2018-05-30,grassesAndForbs,CAPY2,,
GLE-13-04,SFWO,SFWO-04,2018-05-30,grassesAndForbs,CRSE11,,
GLE-13-04,SFWO,SFWO-04,2018-05-30,grassesAndForbs,ERBO,,
GLE-13-04,SFWO,SFWO-04,2018-05-30,grassesAndForbs,HEFI,,
GLE-13-04,SFWO,SFWO-04,2018-05-30,grassesAndForbs,HOMU,,
GLE-13-04,SFWO,SFWO-04,2018-05-30,grassesAndForbs,LEPTO,,
GLE-13-04,SFWO,SFWO-04,2018-05-30,trees,QUDO,35,1100
GLE-13-04,SFWO,SFWO-04,2018-05-30,grassesAndForbs,TACA8,,
GLE-13-04,SFWO,SFWO-04,2018-05-30,grassesAndForbs,TOAR,,
GLE-13-04,SFWO,SFWO-04,2018-05-30,grassesAndForbs,VUMI,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,ACMI2,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,ACMO2,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,AMSIN,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,ANCA14,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,ATPU,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,CAAT25,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,COPA3,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,DODEC,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,ERBR14,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,HEMI20,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,HOMU,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,LECI18,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,LENI,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,LOPE,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,LOWR2,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,LUBI,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,NAPU4,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,NEMOP,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,PHAQ,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,shrubs,QUDO,2,480
GLE-13-04,SFWO,SFWO-04,2022-04-13,trees,QUDO,11,8
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,SIMA3,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,TACA8,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,TRAL5,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,TRLA16,,
GLE-13-04,SFWO,SFWO-04,2022-04-13,grassesAndForbs,ASTERA,,
GLE-13-04,SFWO,SFWO-05,2018-05-30,grassesAndForbs,BRDI3,,
GLE-13-04,SFWO,SFWO-05,2018-05-30,grassesAndForbs,CRSE11,,
GLE-13-04,SFWO,SFWO-05,2018-05-30,grassesAndForbs,DAUCU,,
GLE-13-04,SFWO,SFWO-05,2018-05-30,grassesAndForbs,ERBO,,
GLE-13-04,SFWO,SFWO-05,2018-05-30,grassesAndForbs,GITR,,
GLE-13-04,SFWO,SFWO-05,2018-05-30,grassesAndForbs,HYPOC,,
GLE-13-04,SFWO,SFWO-05,2018-05-30,grassesAndForbs,LASE,,
GLE-13-04,SFWO,SFWO-05,2018-05-30,grassesAndForbs,LEPTO,,
GLE-13-04,SFWO,SFWO-05,2018-05-30,grassesAndForbs,LOGA2,,
GLE-13-04,SFWO,SFWO-05,2018-05-30,grassesAndForbs,LOTUS,,
GLE-13-04,SFWO,SFWO-05,2018-05-30,grassesAndForbs,MICA,,
GLE-13-04,SFWO,SFWO-05,2018-05-30,grassesAndForbs,NAVAR,,
GLE-13-04,SFWO,SFWO-05,2018-05-30,trees,QUDO,15,10
GLE-13-04,SFWO,SFWO-05,2018-05-30,grassesAndForbs,SANIC,,
GLE-13-04,SFWO,SFWO-05,2018-05-30,grassesAndForbs,TACA8,,
GLE-13-04,SFWO,SFWO-05,2018-05-30,grassesAndForbs,TRHI4,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,ACMO2,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,ALAM2,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,AMSIN,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,CABU2,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,CAEX14,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,CALU9,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,CLPU2,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,DAPU3,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,DICA14,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,ESCA2,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,GEMO,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,LENI,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,LUBI,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,MEPO3,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,NAPU2,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,POBU,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,PTDR,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,shrubs,QUDO,1,280
GLE-13-04,SFWO,SFWO-05,2022-04-13,trees,QUDO,8,7
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,SIMA3,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,SISYM,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,TRHI4,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,TRLA5,,
GLE-13-04,SFWO,SFWO-05,2022-04-13,grassesAndForbs,VUMI,,
GLE-13-02,DIVR,DIVR-19,2015-06-25,grassesAndForbs,AVFA,,
GLE-13-02,DIVR,DIVR-19,2015-06-25,grassesAndForbs,BRHOH,,
GLE-13-02,DIVR,DIVR-19,2015-06-25,grassesAndForbs,CESO3,,
GLE-13-02,DIVR,DIVR-19,2015-06-25,grassesAndForbs,LOPEM2,,
GLE-13-02,DIVR,DIVR-19,2015-06-25,grassesAndForbs,NAPU4,,
GLE-13-02,DIVR,DIVR-19,2015-06-25,grassesAndForbs,NAVAR,,
GLE-13-02,DIVR,DIVR-19,2015-06-25,trees,QUDO,100,
GLE-13-02,DIVR,DIVR-19,2015-06-25,grassesAndForbs,TACA8,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,ACMI2,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,ALAM2,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,AMSIN,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,ANCA14,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,ATPU,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,BRRU2,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,CAAT25,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,CABU2,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,CESO3,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,CHPO3,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,CLPE,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,CLPU2,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,DELPH,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,ERLAG,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,FRPL,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,GALIU,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,GEDI,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,HECA30,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,HECO7,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,HOMA,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,HOMU,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,MICA,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,MILI5,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,NAPU2,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,NAVAR,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,PLER3,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,POSE,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,shrubs,QUDO,1,380
GLE-13-02,DIVR,DIVR-19,2022-04-12,trees,QUDO,14,7
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,TRHI4,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,VIVI,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,ZIFR,,
GLE-13-02,DIVR,DIVR-19,2022-04-12,grassesAndForbs,2FA,,
GLE-13-02,DIVR,DIVR-21,2015-07-13,shrubs,ARCTO3,10,
GLE-13-02,DIVR,DIVR-21,2015-07-13,grassesAndForbs,BRHOH,,
GLE-13-02,DIVR,DIVR-21,2015-07-13,grassesAndForbs,BRRU2,,
GLE-13-02,DIVR,DIVR-21,2015-07-13,grassesAndForbs,MELIC,,
GLE-13-02,DIVR,DIVR-21,2015-07-13,grassesAndForbs,NAPU4,,
GLE-13-02,DIVR,DIVR-21,2015-07-13,grassesAndForbs,NAVAR,,
GLE-13-02,DIVR,DIVR-21,2015-07-13,shrubs,QUDO,90,
GLE-13-02,DIVR,DIVR-21,2015-07-13,trees,QUDO,100,
GLE-13-02,DIVR,DIVR-21,2015-07-13,grassesAndForbs,TACA8,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,ACMI2,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,AMSIN,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,ANCA14,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,shrubs,ARCTO3,1,320
GLE-13-02,DIVR,DIVR-21,2022-04-13,trees,ARCTO3,1,5
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,ASFA,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,ATPU,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,BRDI3,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,BRODI,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,CLPU2,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,COPA3,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,DELPH,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,DICA14,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,DIVO,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,DODEC,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,EUSP,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,GALIU,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,GEDI,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,GEMO,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,HEMI20,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,LOCA5,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,LUSUS,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,MEPO3,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,NANI,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,NAPU2,,
GLE-13-02,DIVR,DIVR-21,2022-04-13,grassesAndForbs,PETR7,,
