"Study Area","Transect Name","Point Id","Date","Point Index","Direction","Canopy1","Canopy2","Canopy3","Top Layer","Height","Lower1","Lower2","Lower3","Lower4","Lower5","Lower6","Lower7","Lower8","Lower9","Lower10","Soil Surface","Thatch Indices Lower","Thatch Top Layer"
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,19,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,20,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,21,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,22,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,23,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,24,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,25,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,26,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,27,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,28,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,29,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,30,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,31,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,32,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,33,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,34,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,35,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,36,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,37,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,38,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,39,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,40,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,41,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,42,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,43,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,44,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,45,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,46,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,47,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,48,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,49,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,50,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,1,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,2,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,3,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,4,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,5,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,6,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,7,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,8,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,9,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,10,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,11,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,12,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,13,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,14,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,15,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,16,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,17,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,18,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,19,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,20,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,21,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,22,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,23,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,24,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,25,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,26,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,27,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,28,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,29,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,30,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,31,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,32,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,33,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,34,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,35,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,36,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,37,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,38,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,39,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,40,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,41,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,42,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,43,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,44,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,45,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,46,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,47,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,48,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,49,,,,,,,,,,,,,,,,,,,0
"La Baranca [studyarea]","La Baranca",LABA_15,2017-05-11,50,,,,,,,,,,,,,,,,,,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,1,138,,,,CESO3,11,HYGL2,TORIL,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,2,138,,,,TORIL,4,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,3,138,,,,TORIL,41,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,4,138,,,,2PLANT,52,TORIL,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,5,138,,,,2PLANT,46,TORIL,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,6,138,,,,TORIL,8,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,7,138,,,,TORIL,12,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,8,138,,,,2PLANT,18,TORIL,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,9,138,,,,TORIL,35,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,10,138,,,,TORIL,7,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,11,138,,,,TORIL,4,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,12,138,,,,TORIL,27,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,13,138,,,,VUBR,20,TORIL,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,14,138,,,,TORIL,26,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,15,138,,,,TORIL,34,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,16,138,,,,TORIL,26,VUBR,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,17,138,,,,BRRU2,21,TORIL,VUBR,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,18,138,,,,VUBR,33,TORIL,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,19,138,,,,TORIL,34,MECA2,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,20,138,,,,MECA2,22,TORIL,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,21,138,,,,TORIL,29,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,22,138,,,,VUMY,21,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,23,138,,,,TORIL,13,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,24,138,,,,2PLANT,70,TORIL,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,25,138,,,,2PLANT,62,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,26,138,,,,2PLANT,58,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,27,138,,,,2PLANT,43,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,28,138,,,,TORIL,39,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,29,138,,,,TORIL,13,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,30,138,,,,TORIL,35,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,31,138,,,,TORIL,18,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,32,138,,,,TORIL,23,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,33,138,,,,TORIL,38,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,34,138,,,,TORIL,14,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,35,138,,,,TORIL,25,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,36,138,,,,TORIL,15,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,37,138,,,,TORIL,24,MECA2,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,38,138,,,,TORIL,8,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,39,138,,,,TORIL,12,VUBR,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,40,138,,,,TORIL,17,RUAR9,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,41,138,,,,TORIL,14,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,42,138,,,,MECA2,79,TORIL,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,43,138,,,,TORIL,37,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,44,138,,,,TORIL,73,RUAR9,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,45,138,,,,2PLANT,78,BRASS2,TORIL,L,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,46,138,,,,TORIL,30,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,47,138,,,,TORIL,36,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,48,138,,,,TORIL,17,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,49,138,,,,BRASS2,52,TORIL,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,50,138,,,,TORIL,23,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,1,318,,,,BRHO2,6,VUMY,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,2,318,,,,CESO3,18,VUMY,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,3,318,,,,CESO3,78,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,4,318,,,,CESO3,56,TORIL,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,5,318,,,,CESO3,3,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,6,318,,,,NOPLANT,0,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,7,318,,,,BRASS2,23,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,8,318,,,,VUMY,41,TORIL,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,9,318,,,,CESO3,20,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,10,318,,,,CESO3,12,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,11,318,,,,CESO3,24,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,12,318,,,,CESO3,81,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,13,318,,,,CESO3,11,HYRA3,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,14,318,,,,CESO3,27,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,15,318,,,,CESO3,81,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,16,318,,,,CESO3,85,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,17,318,,,,CESO3,32,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,18,318,,,,CESO3,81,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,19,318,,,,CESO3,87,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,20,318,,,,CESO3,22,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,21,318,,,,CESO3,48,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,22,318,,,,CESO3,86,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,23,318,,,,CESO3,88,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,24,318,,,,CESO3,48,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,25,318,,,,CESO3,76,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,26,318,,,,CESO3,46,HYGL2,BRDI3,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,27,318,,,,CESO3,22,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,28,318,,,,CESO3,67,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,29,318,,,,CESO3,29,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,30,318,,,,CESO3,38,BRHO2,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,31,318,,,,CESO3,81,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,32,318,,,,CESO3,28,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,33,318,,,,CESO3,30,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,34,318,,,,CESO3,87,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,35,318,,,,CESO3,41,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,36,318,,,,CESO3,66,TORIL,L,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,37,318,,,,CESO3,72,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,38,318,,,,CESO3,17,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,39,318,,,,CESO3,59,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,40,318,,,,CESO3,41,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,41,318,,,,CESO3,43,L,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,42,318,,,,BRDI3,50,CESO3,BRHO2,L,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,43,318,,,,BRDI3,54,HOMU,ERCI6,L,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,44,318,,,,BRDI3,42,HOMU,BRHO2,L,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,45,318,,,,BRDI3,39,HOMU,TRHI4,L,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,46,318,,,,BRDI3,96,HOMU,BRHO2,L,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,47,318,,,,BRDI3,22,HOMU,GALIU,L,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,48,318,,,,BRHO2,41,BRDI3,HOMU,L,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,49,318,,,,BRDI3,56,HOMU,ERCI6,GALIU,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2016-04-27,50,318,,,,BRHO2,32,HOMU,TRHI4,MEPO3,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,1,138,,,,CESO3,18,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,2,138,,,,CESO3,22,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,3,138,,,,BRRA,32,CESO3,,,,,,,,,,,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,4,138,,,,CESO3,6,WL,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,5,138,,,,SOHA,18,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,6,138,,,,SOHA,33,BRRA,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,7,138,,,,SOHA,63,CESO3,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,8,138,,,,SOHA,46,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,9,138,,,,SOHA,44,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,10,138,,,,SOHA,53,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,11,138,,,,SOHA,30,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,12,138,,,,SOHA,34,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,13,138,,,,BRRA,18,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,14,138,,,,CESO3,4,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,15,138,,,,BRRA,2,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,16,138,,,,SOHA,42,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,17,138,,,,NOPLANT,,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,18,138,,,,NOPLANT,,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,19,138,,,,NOPLANT,,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,20,138,,,,NOPLANT,,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,21,138,,,,BRHO2,21,BRRA,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,22,138,,,,NOPLANT,,,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,23,138,,,,BRRA,92,GEDI,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,24,138,,,,BRRA,31,SOHA,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,25,138,,,,SOHA,44,BRHO2,,,,,,,,,,S,,0
"Pine Creek [studyarea]","Pine Creek",PICR_11,2017-05-30,26,138,,,,SOHA,64,,,,,,,,,,,S,,0
